"year","PRIM_STATE","AREA","AREA_NAME","OCC_CODE","OCC_TITLE","GROUP","TOT_EMP","EMP_PRSE","JOBS_1000","LOC_QUOTIENT","A_MEAN","MEAN_PRSE","A_PCT10","A_PCT25","A_MEDIAN","A_PCT75","A_PCT90"
"2011","VA","25500","Harrisonburg, VA","27-1024","Graphic Designers",,50,26.1,0.816,1.59,"38960",5.6,"18170","30980","35900","46810","65010"
"2011","VA","25500","Harrisonburg, VA","27-3031","Public Relations Specialists",,110,5.3,1.917,1.58,"40720",3.9,"26480","29320","41430","46830","54950"
"2011","VA","25500","Harrisonburg, VA","27-4011","Audio and Video Equipment Technicians",,40,0,0.654,1.58,"41490",3.2,"29220","36320","42050","45630","47780"
"2011","VA","31340","Lynchburg, VA","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",640,7.6,6.607,1.58,"38750",3.4,"18340","23670","33570","50550","66450"
"2011","VA","31340","Lynchburg, VA","27-1023","Floral Designers",,40,25.4,0.4,1.58,"24670",2.5,"17430","20100","23670","29190","34490"
"2011","VA","31340","Lynchburg, VA","27-1024","Graphic Designers",,70,10.5,0.751,1.58,"32880",3.6,"21380","24370","29450","39800","49910"
"2011","VA","31340","Lynchburg, VA","27-3031","Public Relations Specialists",,110,15,1.162,1.57,"48930",5.1,"28100","34650","47520","59770","74240"
"2011","VA","31340","Lynchburg, VA","27-4021","Photographers",,30,6.4,0.347,1.57,"33400",20.4,"16770","18750","23900","60690","69690"
"2011","VA","40060","Richmond, VA","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major","6830",5.8,11.629,1.57,"49390",4,"19980","28390","41810","62940","85050"
"2011","VA","40060","Richmond, VA","27-1014","Multimedia Artists and Animators",,50,25.9,0.085,1.57,"60000",8,"27510","39680","66660","75250","87720"
"2011","VA","40060","Richmond, VA","27-1021","Commercial and Industrial Designers",,70,40,0.117,1.57,"54560",9.5,"28780","41360","48310","64190","87780"
"2011","VA","40060","Richmond, VA","27-1023","Floral Designers",,190,21.1,0.329,1.57,"25240",3.2,"17970","20860","24450","28720","33770"
"2011","VA","40060","Richmond, VA","27-1024","Graphic Designers",,840,10.6,1.423,1.57,"46780",3.3,"26280","33310","41030","54330","79800"
"2011","VA","40060","Richmond, VA","27-1025","Interior Designers",,230,18.5,0.395,1.57,"51950",3.4,"24410","37480","45200","69270","86180"
"2011","VA","40060","Richmond, VA","27-1026","Merchandise Displayers and Window Trimmers",,200,29.5,0.344,1.57,"28180",7.3,"19460","21700","26040","31670","37750"
"2011","VA","40060","Richmond, VA","27-1027","Set and Exhibit Designers",,50,25.5,0.087,1.57,"42770",6.6,"24880","30720","35310","56220","72820"
"2011","VA","40060","Richmond, VA","27-2012","Producers and Directors",,300,13.2,0.511,1.56,"59080",5.2,"30310","40240","50860","73490","101350"
"2011","VA","40060","Richmond, VA","27-2041","Music Directors and Composers",,70,30.9,0.121,1.56,"40510",6.6,"20060","26670","40540","46690","65480"
"2011","VA","40060","Richmond, VA","27-3011","Radio and Television Announcers",,110,27.9,0.187,1.56,"30050",23.1,"16280","17610","20630","33530","57760"
"2011","VA","40060","Richmond, VA","27-3022","Reporters and Correspondents",,110,20.8,0.183,1.56,"49400",7.1,"27260","32690","39850","61380","71680"
"2011","VA","40060","Richmond, VA","27-3031","Public Relations Specialists",,980,6.3,1.671,1.56,"59480",2.4,"32370","42500","56550","75970","91490"
"2011","VA","40060","Richmond, VA","27-3041","Editors",,360,22.9,0.608,1.56,"70650",11.5,"32420","42360","58870","79710","94410"
"2011","VA","40060","Richmond, VA","27-3042","Technical Writers",,170,17.9,0.291,1.56,"61240",3.4,"36490","45870","58500","76620","89870"
"2011","VA","40060","Richmond, VA","27-3043","Writers and Authors",,220,23.3,0.381,1.56,"64180",11.4,"34730","42340","53400","73050","113320"
"2011","VA","40060","Richmond, VA","27-3091","Interpreters and Translators",,200,44.3,0.346,1.56,"60960",7.7,"34980","45110","64320","74210","87150"
"2011","VA","40060","Richmond, VA","27-3099","Media and Communication Workers, All Other",,50,15.9,0.092,1.55,"34240",4.1,"21890","30730","34250","37680","46580"
"2011","VA","40060","Richmond, VA","27-4011","Audio and Video Equipment Technicians",,190,16.3,0.319,1.55,"33790",5.7,"19910","22370","33500","43040","50430"
"2011","VA","40060","Richmond, VA","27-4012","Broadcast Technicians",,200,38.2,0.345,1.55,"34440",17,"19080","21720","26180","35240","60560"
"2011","VA","40060","Richmond, VA","27-4021","Photographers",,130,28.1,0.227,1.55,"38600",15,"17140","19720","38490","53720","60970"
"2011","VA","40060","Richmond, VA","27-4032","Film and Video Editors",,40,20.4,0.066,1.55,"38310",16.6,"18080","22540","30700","44350","81210"
"2011","VA","40220","Roanoke, VA","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major","1390",7.9,9.481,1.55,"40690",4.3,"19020","25050","34330","50360","68650"
"2011","VA","40220","Roanoke, VA","27-1011","Art Directors",,30,35.3,0.205,1.55,"71060",5.8,"38750","55100","70190","89220","109840"
"2011","VA","40220","Roanoke, VA","27-1023","Floral Designers",,50,32.2,0.329,1.55,"26390",5.6,"19280","22530","26760","29670","32620"
"2011","VA","40220","Roanoke, VA","27-1024","Graphic Designers",,140,10.8,0.941,1.55,"37460",4.4,"22790","28250","35110","44710","57250"
"2011","VA","40220","Roanoke, VA","27-1025","Interior Designers",,60,19.3,0.386,1.55,"45280",5.8,"27370","33060","37870","59900","73920"
"2011","VA","40220","Roanoke, VA","27-1026","Merchandise Displayers and Window Trimmers",,90,33.9,0.606,1.55,"33180",3.3,"22220","25810","30100","36750","49070"
"2011","VA","40220","Roanoke, VA","27-2012","Producers and Directors",,70,37.7,0.453,1.54,"45340",5.1,"25910","29690","39690","56160","80470"
"2011","VA","40220","Roanoke, VA","27-3031","Public Relations Specialists",,140,9.7,0.95,1.54,"43920",4,"24100","31740","41020","54120","71700"
"2011","VA","40220","Roanoke, VA","27-3041","Editors",,70,13.8,0.446,1.54,"42900",9.8,"16980","24390","38080","56680","72550"
"2011","VA","40220","Roanoke, VA","27-3043","Writers and Authors",,60,6.7,0.381,1.54,"45630",2.9,"31790","35770","43990","54770","65370"
"2011","VA","40220","Roanoke, VA","27-3091","Interpreters and Translators",,30,25.9,0.212,1.54,"35360",2.1,"17650","26240","33220","38330","64160"
"2011","VA","40220","Roanoke, VA","27-4011","Audio and Video Equipment Technicians",,50,38,0.345,1.54,"26270",6.5,"16960","19950","23780","31590","39260"
"2011","VA","40220","Roanoke, VA","27-4021","Photographers",,50,45.3,0.362,1.54,"36790",10.2,"18730","25670","34750","50770","57250"
"2011","VA","47260","Virginia Beach-Norfolk-Newport News, VA-NC","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major","9120",9.4,12.721,1.54,"50210",7.7,"19500","28400","40920","60510","83200"
"2011","VA","47260","Virginia Beach-Norfolk-Newport News, VA-NC","27-1011","Art Directors",,40,20.4,0.062,1.54,"69620",6.9,"31050","49470","72280","91230","107110"
"2011","VA","47260","Virginia Beach-Norfolk-Newport News, VA-NC","27-1021","Commercial and Industrial Designers",,150,22.1,0.204,1.54,"44790",7.6,"26230","29500","39830","57400","73590"
"2011","VA","47260","Virginia Beach-Norfolk-Newport News, VA-NC","27-1023","Floral Designers",,200,13.2,0.276,1.54,"24470",4.5,"17370","20370","23800","28490","32860"
"2011","VA","47260","Virginia Beach-Norfolk-Newport News, VA-NC","27-1024","Graphic Designers",,900,9.1,1.261,1.54,"46680",2.5,"26350","32870","44150","58920","71800"
"2011","VA","47260","Virginia Beach-Norfolk-Newport News, VA-NC","27-1025","Interior Designers",,180,15.1,0.249,1.53,"51930",8,"21640","30450","46160","68120","77680"
"2011","VA","47260","Virginia Beach-Norfolk-Newport News, VA-NC","27-1026","Merchandise Displayers and Window Trimmers",,310,32.1,0.427,1.53,"28260",3.8,"21070","24010","27850","32670","36750"
"2011","VA","47260","Virginia Beach-Norfolk-Newport News, VA-NC","27-2012","Producers and Directors",,480,38.5,0.671,1.53,"62630",4.3,"39260","44290","57460","71270","97900"
"2011","VA","47260","Virginia Beach-Norfolk-Newport News, VA-NC","27-2041","Music Directors and Composers",,50,24.6,0.066,1.53,"31080",8.2,"16930","19310","30550","37110","47110"
"2011","VA","47260","Virginia Beach-Norfolk-Newport News, VA-NC","27-3011","Radio and Television Announcers",,90,9.8,0.126,1.52,"33690",10.3,"19400","22720","30230","44900","53820"
"2011","VA","47260","Virginia Beach-Norfolk-Newport News, VA-NC","27-3021","Broadcast News Analysts",,160,37.5,0.218,1.52,"86280",16.1,"33670","44890","64800","101730","181000"
"2011","VA","47260","Virginia Beach-Norfolk-Newport News, VA-NC","27-3022","Reporters and Correspondents",,250,35.7,0.352,1.52,"46910",14.9,"22780","27970","36870","47090","70410"
"2011","VA","47260","Virginia Beach-Norfolk-Newport News, VA-NC","27-3031","Public Relations Specialists",,890,7.6,1.239,1.52,"57730",2.4,"31300","40930","54110","74310","90010"
"2011","VA","47260","Virginia Beach-Norfolk-Newport News, VA-NC","27-3041","Editors",,630,34.3,0.873,1.52,"44750",3.8,"30270","33280","37810","55410","68820"
"2011","VA","47260","Virginia Beach-Norfolk-Newport News, VA-NC","27-3042","Technical Writers",,400,10.9,0.553,1.52,"55530",2.7,"37020","43590","53890","66660","79990"
"2011","VA","47260","Virginia Beach-Norfolk-Newport News, VA-NC","27-3043","Writers and Authors",,190,17.3,0.263,1.52,"50620",4.4,"25290","36300","48360","62800","75640"
"2011","VA","47260","Virginia Beach-Norfolk-Newport News, VA-NC","27-3091","Interpreters and Translators",,220,18.9,0.304,1.52,"58800",6.5,"33800","41560","53920","72770","96550"
"2011","VA","47260","Virginia Beach-Norfolk-Newport News, VA-NC","27-4011","Audio and Video Equipment Technicians",,270,12.3,0.379,1.52,"38220",3,"19390","27610","35350","46680","59570"
"2011","VA","47260","Virginia Beach-Norfolk-Newport News, VA-NC","27-4014","Sound Engineering Technicians",,30,17.3,0.046,1.52,"36830",7.4,"17890","27050","34890","42660","56230"
"2011","VA","47260","Virginia Beach-Norfolk-Newport News, VA-NC","27-4021","Photographers",,480,22.9,0.664,1.52,"31320",7,"16700","18660","31970","39340","47820"
"2011","VA","47260","Virginia Beach-Norfolk-Newport News, VA-NC","27-4031","Camera Operators, Television, Video, and Motion Picture",,70,26.6,0.097,1.52,"47770",6.1,"23000","30780","49580","61680","74620"
"2011","VA","47260","Virginia Beach-Norfolk-Newport News, VA-NC","27-4032","Film and Video Editors",,30,22.4,0.047,1.52,"45530",3.6,"26900","34960","49140","56230","60560"
"2011","VA","47260","Virginia Beach-Norfolk-Newport News, VA-NC","27-4099","Media and Communication Equipment Workers, All Other",,230,6.9,0.323,1.52,"74670",2.3,"46140","63130","75680","89450","100920"
"2011","VA","49020","Winchester, VA-WV","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",450,12.2,8.767,1.52,"38220",5.7,"17100","19600","31690","48130","68450"
"2011","VA","49020","Winchester, VA-WV","27-1024","Graphic Designers",,50,13.2,1.041,1.52,"39900",4,"25240","32420","38790","46130","55520"
"2011","VA","49020","Winchester, VA-WV","27-3031","Public Relations Specialists",,40,18,0.725,1.51,"59410",10.7,"33090","42600","54230","68760","92010"
"2011","VT","72400","Burlington-South Burlington, VT","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major","2070",6.2,18.55,1.51,"44120",2.3,"23330","30900","39910","53230","70210"
"2011","VT","72400","Burlington-South Burlington, VT","27-1011","Art Directors",,60,42.4,0.54,1.51,"80390",20.3,"40670","44120","66650","91600","123190"
"2011","VT","72400","Burlington-South Burlington, VT","27-1021","Commercial and Industrial Designers",,50,24.4,0.464,1.51,"49050",7.6,"32350","37850","45170","58300","71780"
"2011","VT","72400","Burlington-South Burlington, VT","27-1023","Floral Designers",,50,22.9,0.415,1.51,"30260",3.5,"21600","24380","28550","35230","42960"
"2011","VT","72400","Burlington-South Burlington, VT","27-1024","Graphic Designers",,180,10.6,1.648,1.51,"46200",4.1,"27490","33030","42060","56070","74060"
"2011","VT","72400","Burlington-South Burlington, VT","27-1026","Merchandise Displayers and Window Trimmers",,80,36.3,0.703,1.51,"33220",6.3,"21980","26210","31490","37950","46200"
"2011","VT","72400","Burlington-South Burlington, VT","27-2012","Producers and Directors",,140,9.7,1.224,1.51,"49630",4.4,"30810","37330","46860","62690","72670"
"2011","VT","72400","Burlington-South Burlington, VT","27-3022","Reporters and Correspondents",,60,13.9,0.502,1.5,"41230",8.4,"25980","28990","40000","52880","59640"
"2011","VT","72400","Burlington-South Burlington, VT","27-3031","Public Relations Specialists",,270,10.8,2.418,1.5,"53260",4.2,"31720","37480","48760","64400","78870"
"2011","VT","72400","Burlington-South Burlington, VT","27-3041","Editors",,100,8.6,0.904,1.5,"46790",3.6,"30060","36630","45790","55080","61210"
"2011","VT","72400","Burlington-South Burlington, VT","27-3042","Technical Writers",,90,19.5,0.806,1.5,"56980",6.5,"38080","42870","53080","69140","84690"
"2011","VT","72400","Burlington-South Burlington, VT","27-3043","Writers and Authors",,60,36.4,0.579,1.5,"52420",8.8,"28530","34460","52350","67720","84550"
"2011","VT","72400","Burlington-South Burlington, VT","27-3091","Interpreters and Translators",,90,40.8,0.816,1.5,"34850",4.2,"31050","32400","34640","36890","38230"
"2011","VT","72400","Burlington-South Burlington, VT","27-4012","Broadcast Technicians",,40,21.1,0.396,1.5,"38960",7.9,"22960","33440","40270","46080","50910"
"2011","VT","72400","Burlington-South Burlington, VT","27-4021","Photographers",,50,11.7,0.473,1.5,"42570",4.2,"26650","32360","42590","49360","57310"
"2011","VT","72400","Burlington-South Burlington, VT","27-4031","Camera Operators, Television, Video, and Motion Picture",,40,19.4,0.37,1.5,"34130",3.8,"18720","21900","29620","44320","50760"
"2011","WA","13380","Bellingham, WA","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",940,11.1,12.646,1.5,"43180",8.8,"20960","25670","35330","46940","67720"
"2011","WA","13380","Bellingham, WA","27-1024","Graphic Designers",,110,12.6,1.545,1.49,"36840",3,"23430","29970","36310","43960","51060"
"2011","WA","13380","Bellingham, WA","27-1026","Merchandise Displayers and Window Trimmers",,40,39.1,0.535,1.49,"27660",5.1,"21470","24480","27200","29820","34920"
"2011","WA","13380","Bellingham, WA","27-3031","Public Relations Specialists",,80,22.9,1.069,1.49,"48190",4.3,"32910","40550","45970","57560","67980"
"2011","WA","13380","Bellingham, WA","27-3041","Editors",,90,27.2,1.188,1.49,"40600",4,"31580","33660","37130","44330","57670"
"2011","WA","14740","Bremerton-Silverdale, WA","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",740,13.3,9.39,1.49,"46170",5.6,"21630","28340","42440","58250","74510"
"2011","WA","14740","Bremerton-Silverdale, WA","27-1023","Floral Designers",,60,28.9,0.706,1.49,"29210",3.8,"21000","24670","28410","33540","38620"
"2011","WA","14740","Bremerton-Silverdale, WA","27-1024","Graphic Designers",,60,24.5,0.726,1.49,"49640",4.2,"33230","41990","48280","55370","65270"
"2011","WA","14740","Bremerton-Silverdale, WA","27-3031","Public Relations Specialists",,100,12.1,1.327,1.49,"57750",5.1,"40690","44730","54110","68130","82540"
"2011","WA","14740","Bremerton-Silverdale, WA","27-3042","Technical Writers",,40,20.8,0.523,1.48,"70100",8.4,"48310","53130","63730","83190","111790"
"2011","WA","28420","Kennewick-Pasco-Richland, WA","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",890,5,8.938,1.48,"47790",6,"19620","25130","39460","67240","89930"
"2011","WA","28420","Kennewick-Pasco-Richland, WA","27-1024","Graphic Designers",,100,10.7,1.018,1.48,"48220",3.3,"26460","33140","42370","65330","81870"
"2011","WA","28420","Kennewick-Pasco-Richland, WA","27-1026","Merchandise Displayers and Window Trimmers",,80,27.4,0.83,1.48,"25280",5.3,"19070","20790","23960","28510","32220"
"2011","WA","28420","Kennewick-Pasco-Richland, WA","27-3031","Public Relations Specialists",,120,4.2,1.243,1.48,"69380",3,"40460","49470","69590","87290","104280"
"2011","WA","28420","Kennewick-Pasco-Richland, WA","27-3041","Editors",,40,1.8,0.365,1.48,"67090",2.4,"45460","53520","66290","83070","91400"
"2011","WA","28420","Kennewick-Pasco-Richland, WA","27-3042","Technical Writers",,110,12.1,1.124,1.48,"72180",2.4,"44030","54790","73080","88720","102380"
"2011","WA","31020","Longview, WA","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",220,17.7,6.537,1.48,"38890",6.1,"19080","25040","35170","49420","66670"
"2011","WA","34580","Mount Vernon-Anacortes, WA","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",290,10.2,7.03,1.48,"43460",5.3,"21520","28650","41220","53880","67280"
"2011","WA","34580","Mount Vernon-Anacortes, WA","27-3031","Public Relations Specialists",,50,34.3,1.231,1.48,"56030",4.1,"43540","49160","54380","59590","76850"
"2011","WA","36500","Olympia, WA","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major","1270",6.1,13.473,1.47,"44780",5.1,"20850","28150","43410","57780","70430"
"2011","WA","36500","Olympia, WA","27-1024","Graphic Designers",,140,14.9,1.432,1.47,"41600",4.6,"26920","35420","42750","47940","49860"
"2011","WA","36500","Olympia, WA","27-3031","Public Relations Specialists",,370,8.5,3.954,1.47,"58240",2.5,"40930","48630","56660","67060","76730"
"2011","WA","36500","Olympia, WA","27-3041","Editors",,70,46,0.725,1.47,"56710",3.2,"35770","43160","56070","70760","78530"
"2011","WA","36500","Olympia, WA","27-3042","Technical Writers",,40,37.9,0.459,1.47,"68160",6.1,"36460","58710","68600","76830","96380"
"2011","WA","36500","Olympia, WA","27-4011","Audio and Video Equipment Technicians",,30,24.3,0.369,1.47,"34720",5.7,"21240","23470","29540","43670","54800"
"2011","WA","36500","Olympia, WA","27-4021","Photographers",,30,46.3,0.33,1.47,"25960",14.8,"18540","18920","19550","23290","45160"
"2011","WA","42644","Seattle-Bellevue-Everett, WA Metropolitan Division","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major","26870",4.3,19.617,1.47,"57800",3.6,"25820","35200","50230","73100","97590"
"2011","WA","42644","Seattle-Bellevue-Everett, WA Metropolitan Division","27-1011","Art Directors",,590,11.5,0.433,1.47,"94120",3.8,"52390","67850","89550","117860","145220"
"2011","WA","42644","Seattle-Bellevue-Everett, WA Metropolitan Division","27-1013","Fine Artists, Including Painters, Sculptors, and Illustrators",,430,37.5,0.312,1.47,"64220",9.3,"33200","40200","45930","66190","90450"
"2011","WA","42644","Seattle-Bellevue-Everett, WA Metropolitan Division","27-1014","Multimedia Artists and Animators",,"2120",25.7,1.545,1.46,"67270",6,"37650","44820","60520","87020","108620"
"2011","WA","42644","Seattle-Bellevue-Everett, WA Metropolitan Division","27-1019","Artists and Related Workers, All Other",,90,42.5,0.065,1.46,"40990",4.8,"29870","33410","35890","41390","59710"
"2011","WA","42644","Seattle-Bellevue-Everett, WA Metropolitan Division","27-1021","Commercial and Industrial Designers",,360,19.9,0.263,1.46,"52850",4.5,"27130","34220","53800","67310","75930"
"2011","WA","42644","Seattle-Bellevue-Everett, WA Metropolitan Division","27-1022","Fashion Designers",,290,20.8,0.21,1.46,"64890",5.3,"29490","39620","61070","77360","109540"
"2011","WA","42644","Seattle-Bellevue-Everett, WA Metropolitan Division","27-1023","Floral Designers",,410,33.3,0.303,1.46,"31670",4.9,"24740","26950","30570","35280","39430"
"2011","WA","42644","Seattle-Bellevue-Everett, WA Metropolitan Division","27-1024","Graphic Designers",,"2840",6.4,2.075,1.46,"56570",1.8,"34050","41250","52480","69850","87720"
"2011","WA","42644","Seattle-Bellevue-Everett, WA Metropolitan Division","27-1025","Interior Designers",,720,10.9,0.524,1.46,"54190",4.2,"35200","41640","48910","67230","78750"
"2011","WA","42644","Seattle-Bellevue-Everett, WA Metropolitan Division","27-1026","Merchandise Displayers and Window Trimmers",,950,23.2,0.697,1.46,"34020",4.2,"24250","27340","33030","39910","46500"
"2011","WA","42644","Seattle-Bellevue-Everett, WA Metropolitan Division","27-1027","Set and Exhibit Designers",,90,25.1,0.063,1.46,"55490",8.7,"33160","37450","43680","72940","104770"
"2011","WA","42644","Seattle-Bellevue-Everett, WA Metropolitan Division","27-1029","Designers, All Other",,110,25.8,0.08,1.46,"50700",3.8,"19970","40690","49090","60740","74260"
"2011","WA","42644","Seattle-Bellevue-Everett, WA Metropolitan Division","27-2012","Producers and Directors",,910,8.2,0.666,1.46,"76080",3.3,"35970","50440","68810","92110","128510"
"2011","WA","42644","Seattle-Bellevue-Everett, WA Metropolitan Division","27-2041","Music Directors and Composers",,60,17.7,0.047,1.46,"71740",13.6,"31770","44500","59280","75460","128140"
"2011","WA","42644","Seattle-Bellevue-Everett, WA Metropolitan Division","27-3011","Radio and Television Announcers",,250,31.1,0.18,1.45,"61220",15.3,"20950","25480","38800","75300","125270"
"2011","WA","42644","Seattle-Bellevue-Everett, WA Metropolitan Division","27-3012","Public Address System and Other Announcers",,90,47.2,0.065,1.45,"47990",7.6,"18850","19710","36090","70750","81910"
"2011","WA","42644","Seattle-Bellevue-Everett, WA Metropolitan Division","27-3022","Reporters and Correspondents",,350,18.7,0.253,1.45,"48560",7.8,"19980","27080","35640","60150","101670"
"2011","WA","42644","Seattle-Bellevue-Everett, WA Metropolitan Division","27-3031","Public Relations Specialists",,"3290",8.4,2.399,1.45,"60730",2.9,"33810","43720","56760","74590","93460"
"2011","WA","42644","Seattle-Bellevue-Everett, WA Metropolitan Division","27-3041","Editors",,"1850",8.8,1.353,1.45,"69440",9,"30940","42010","60660","92860","118480"
"2011","WA","42644","Seattle-Bellevue-Everett, WA Metropolitan Division","27-3042","Technical Writers",,"1200",4.5,0.879,1.45,"84220",5.3,"55110","68590","85380","102820","114910"
"2011","WA","42644","Seattle-Bellevue-Everett, WA Metropolitan Division","27-3043","Writers and Authors",,690,7.6,0.507,1.45,"74990",6.2,"41180","51670","74160","93590","116290"
"2011","WA","42644","Seattle-Bellevue-Everett, WA Metropolitan Division","27-3091","Interpreters and Translators",,640,19.2,0.468,1.45,"49660",4.5,"33580","39240","46610","58170","72490"
"2011","WA","42644","Seattle-Bellevue-Everett, WA Metropolitan Division","27-3099","Media and Communication Workers, All Other",,840,19.9,0.61,1.45,"48510",5.8,"24220","31300","51020","58860","74360"
"2011","WA","42644","Seattle-Bellevue-Everett, WA Metropolitan Division","27-4011","Audio and Video Equipment Technicians",,590,17.7,0.434,1.45,"44820",2.8,"26310","31990","43820","55750","66600"
"2011","WA","42644","Seattle-Bellevue-Everett, WA Metropolitan Division","27-4012","Broadcast Technicians",,340,26.3,0.25,1.45,"40300",8.3,"24310","27810","36910","49380","66100"
"2011","WA","42644","Seattle-Bellevue-Everett, WA Metropolitan Division","27-4014","Sound Engineering Technicians",,290,23.1,0.208,1.45,"58600",15.3,"25620","29570","46770","65260","99580"
"2011","WA","42644","Seattle-Bellevue-Everett, WA Metropolitan Division","27-4021","Photographers",,730,24.2,0.534,1.45,"41100",10.7,"18700","20960","38110","60180","72160"
"2011","WA","42644","Seattle-Bellevue-Everett, WA Metropolitan Division","27-4031","Camera Operators, Television, Video, and Motion Picture",,360,34.9,0.264,1.45,"51240",4.5,"30920","37510","46330","67600","74490"
"2011","WA","42644","Seattle-Bellevue-Everett, WA Metropolitan Division","27-4032","Film and Video Editors",,340,26.5,0.25,1.45,"60600",4.6,"37670","49230","56340","66270","98140"
"2011","WA","42644","Seattle-Bellevue-Everett, WA Metropolitan Division","27-4099","Media and Communication Equipment Workers, All Other",,110,20.5,0.08,1.45,"61660",10.8,"25500","33910","58890","85660","101860"
"2011","WA","44060","Spokane, WA","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major","2840",9.4,14.522,1.45,"43210",5,"19350","24560","35540","52440","73860"
"2011","WA","44060","Spokane, WA","27-1023","Floral Designers",,80,16.6,0.412,1.45,"25960",4.5,"19510","21560","24390","30010","35290"
"2011","WA","44060","Spokane, WA","27-1024","Graphic Designers",,290,10.7,1.456,1.45,"39660",2.4,"26530","30720","37110","46320","58120"
"2011","WA","44060","Spokane, WA","27-1025","Interior Designers",,70,38.1,0.376,1.45,"41660",6.6,"25730","29040","36510","52330","63950"
"2011","WA","44060","Spokane, WA","27-1026","Merchandise Displayers and Window Trimmers",,90,39.9,0.453,1.44,"31580",5.8,"21640","25470","30910","36070","43160"
"2011","WA","44060","Spokane, WA","27-2012","Producers and Directors",,120,21.1,0.595,1.44,"53590",7.7,"26510","34570","46280","62520","91260"
"2011","WA","44060","Spokane, WA","27-3011","Radio and Television Announcers",,80,31.6,0.406,1.44,"56940",8,"19640","23730","34850","75760","114240"
"2011","WA","44060","Spokane, WA","27-3022","Reporters and Correspondents",,40,24.5,0.227,1.44,"46850",7.9,"27490","33750","44590","54880","63130"
"2011","WA","44060","Spokane, WA","27-3031","Public Relations Specialists",,260,12.9,1.342,1.44,"49240",4.2,"30280","35510","47460","64460","71570"
"2011","WA","44060","Spokane, WA","27-3041","Editors",,110,25.5,0.58,1.44,"39440",6.6,"25810","28870","35290","47200","61860"
"2011","WA","44060","Spokane, WA","27-3042","Technical Writers",,50,20.7,0.265,1.44,"48500",6.3,"29280","33990","41080","60360","73350"
"2011","WA","44060","Spokane, WA","27-3091","Interpreters and Translators",,30,41.4,0.158,1.44,"49820",11.9,"30240","35290","44870","60930","82670"
"2011","WA","44060","Spokane, WA","27-3099","Media and Communication Workers, All Other",,80,2.1,0.419,1.44,"44110",4.1,"22170","27980","42300","51640","80760"
"2011","WA","44060","Spokane, WA","27-4011","Audio and Video Equipment Technicians",,80,37.3,0.409,1.43,"46010",10.2,"26460","30570","42240","51690","81420"
"2011","WA","44060","Spokane, WA","27-4012","Broadcast Technicians",,100,34.5,0.486,1.43,"38990",6.4,"21420","26030","35780","49680","62010"
"2011","WA","44060","Spokane, WA","27-4021","Photographers",,110,43.5,0.579,1.43,"30230",14.2,"18750","20050","23570","35110","55700"
"2011","WA","44060","Spokane, WA","27-4032","Film and Video Editors",,70,43,0.346,1.43,"45640",9.3,"25530","28470","37930","50780","82110"
"2011","WA","44060","Spokane, WA","27-4099","Media and Communication Equipment Workers, All Other",,40,47.6,0.193,1.43,"42190",12.8,"27090","30760","35630","47460","68870"
"2011","WA","45104","Tacoma, WA Metropolitan Division","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major","2220",9.8,8.713,1.43,"44400",2.7,"21300","28050","41420","56380","72210"
"2011","WA","45104","Tacoma, WA Metropolitan Division","27-1021","Commercial and Industrial Designers",,40,33.5,0.141,1.43,"55990",7.7,"40640","43490","48530","67460","76410"
"2011","WA","45104","Tacoma, WA Metropolitan Division","27-1023","Floral Designers",,90,39.2,0.36,1.43,"28410",8.6,"18980","21140","26330","35390","39890"
"2011","WA","45104","Tacoma, WA Metropolitan Division","27-1024","Graphic Designers",,230,12.8,0.899,1.43,"49200",3.8,"29170","36120","50180","58250","70810"
"2011","WA","45104","Tacoma, WA Metropolitan Division","27-1025","Interior Designers",,80,25.2,0.311,1.43,"53970",10,"37810","41830","47050","66430","84760"
"2011","WA","45104","Tacoma, WA Metropolitan Division","27-1026","Merchandise Displayers and Window Trimmers",,80,31.9,0.308,1.43,"31290",9.1,"20930","22780","31820","37740","44730"
"2011","WA","45104","Tacoma, WA Metropolitan Division","27-2012","Producers and Directors",,60,16,0.218,1.42,"53880",4.5,"27780","42190","51040","67020","79640"
"2011","WA","45104","Tacoma, WA Metropolitan Division","27-3031","Public Relations Specialists",,260,10.4,1.013,1.42,"57980",2.6,"34920","45570","58220","70020","81810"
"2011","WA","45104","Tacoma, WA Metropolitan Division","27-3041","Editors",,70,22.3,0.287,1.42,"60530",5.8,"35070","45500","60050","70390","89860"
