A_PCT90
0
"100,000"
"100,070"
"100,150"
"100,240"
"100,300"
"100,350"
"100,380"
"100,400"
"100,410"
"100,480"
"100,530"
"100,660"
"100,840"
"100,850"
"100,880"
"100,900"
"100,910"
"100,920"
"101,020"
"101,070"
"101,150"
"101,180"
"101,200"
"101,350"
"101,480"
"101,490"
"101,620"
"101,640"
"101,670"
"101,680"
"101,710"
"101,800"
"101,860"
"101,870"
"101,890"
"101,940"
"102,060"
"102,150"
"102,160"
"102,350"
"102,380"
"102,390"
"102,430"
"102,510"
"102,590"
"102,600"
"102,660"
"102,770"
"102,790"
"102,810"
"102,920"
"102,960"
"102,990"
"103,080"
"103,110"
"103,170"
"103,240"
"103,290"
"103,330"
"103,370"
"103,470"
"103,580"
"103,630"
"103,670"
"103,890"
"103,920"
"103,970"
"104,040"
"104,050"
"104,060"
"104,100"
"104,170"
"104,280"
"104,450"
"104,540"
"104,710"
"104,770"
"104,790"
"104,820"
"104,830"
"104,910"
"104,940"
"104,950"
"105,000"
"105,010"
"105,020"
"105,070"
"105,190"
"105,300"
"105,310"
"105,360"
"105,380"
"105,410"
"105,450"
"105,540"
"105,640"
"105,730"
"105,770"
"105,780"
"105,790"
"105,900"
"105,910"
"105,950"
"105,960"
"106,270"
"106,280"
"106,350"
"106,360"
"106,450"
"106,490"
"106,550"
"106,740"
"106,930"
"107,030"
"107,050"
"107,110"
"107,170"
"107,270"
"107,280"
"107,300"
"107,330"
"107,590"
"107,600"
"107,760"
"107,840"
"107,880"
"107,920"
"107,940"
"108,060"
"108,120"
"108,200"
"108,290"
"108,320"
"108,370"
"108,450"
"108,490"
"108,530"
"108,550"
"108,570"
"108,620"
"108,630"
"108,690"
"108,700"
"108,720"
"108,840"
"108,860"
"108,910"
"108,940"
"109,030"
"109,070"
"109,130"
"109,310"
"109,320"
"109,450"
"109,460"
"109,480"
"109,540"
"109,620"
"109,630"
"109,770"
"109,810"
"109,840"
"110,050"
"110,090"
"110,110"
"110,200"
"110,340"
"110,440"
"110,470"
"110,490"
"110,590"
"110,620"
"110,670"
"110,740"
"110,810"
"110,900"
"111,040"
"111,070"
"111,080"
"111,150"
"111,230"
"111,260"
"111,290"
"111,380"
"111,390"
"111,540"
"111,640"
"111,660"
"111,700"
"111,740"
"111,790"
"111,850"
"111,910"
"111,950"
"112,170"
"112,200"
"112,260"
"112,320"
"112,680"
"112,850"
"112,910"
"113,050"
"113,060"
"113,120"
"113,320"
"113,460"
"113,550"
"113,580"
"113,590"
"113,660"
"113,670"
"113,730"
"113,850"
"113,870"
"113,940"
"113,950"
"113,970"
"114,010"
"114,120"
"114,240"
"114,280"
"114,370"
"114,460"
"114,580"
"114,770"
"114,780"
"114,910"
"115,070"
"115,290"
"115,400"
"115,540"
"115,580"
"115,600"
"115,740"
"115,770"
"115,790"
"115,960"
"115,970"
"116,030"
"116,090"
"116,120"
"116,200"
"116,290"
"116,300"
"116,310"
"116,340"
"116,370"
"116,450"
"116,530"
"116,540"
"116,580"
"116,630"
"116,640"
"116,720"
"116,870"
"116,960"
